OrderID,CustomerID,Date,City,Category,Product,Price,Quantity,Discount,Payment,Revenue
6445,497,2025-05-03,Kazan,Smartwatch,Apple Watch,49990,2,0,Card,99980.0
6446,155,2025-06-19,Voronezh,Headphones,JBL Tune,4990,1,5,Cash,4740.5
6447,429,2025-07-10,Saint Petersburg,Monitor,LG UltraWide,34990,1,5,SBP,33240.5
6448,146,2025-01-11,Moscow,Headphones,JBL Tune,4990,1,0,Card,4990.0
6449,90,2025-01-01,Saint Petersburg,Smartwatch,Apple Watch,49990,2,10,Card,89982.0
6450,323,2025-01-26,Ufa,Tablet,iPad Air,69990,1,5,Card,66490.5
6451,12,2025-03-20,Voronezh,Headphones,JBL Tune,4990,2,0,Card,9980.0
6452,367,2025-01-25,Voronezh,Headphones,AirPods Pro,24990,1,10,Card,22491.0
6453,315,2025-04-30,Yekaterinburg,Headphones,Sony WH-1000XM5,32990,1,5,Card,31340.5
6454,13,2025-01-23,Yekaterinburg,Smartphone,Samsung Galaxy S24,74990,1,10,Card,67491.0
6455,251,2025-08-16,Moscow,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6456,447,2025-10-14,Voronezh,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
6457,239,2025-10-10,Ufa,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6458,214,2025-11-22,Moscow,Smartphone,iPhone 15,89990,1,20,Card,71992.0
6459,16,2025-07-24,Moscow,Monitor,LG UltraWide,34990,1,0,SBP,34990.0
6460,248,2025-07-23,Voronezh,Laptop,Lenovo IdeaPad,69990,1,5,Card,66490.5
6461,10,2025-09-13,Novosibirsk,Smartwatch,Apple Watch,49990,1,5,SBP,47490.5
6462,63,2025-01-05,Yekaterinburg,Headphones,JBL Tune,4990,1,0,Card,4990.0
6463,341,2025-03-14,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
6464,323,2025-09-20,Ufa,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6465,396,2025-08-21,Perm,Tablet,iPad Air,69990,1,0,Card,69990.0
6466,247,2025-06-19,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
6467,362,2025-07-23,Ufa,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6468,14,2025-06-23,Moscow,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
6469,17,2025-10-27,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,10,Card,29691.0
6470,469,2025-09-13,Moscow,Monitor,LG UltraWide,34990,1,10,Card,31491.0
6471,436,2025-05-23,Novosibirsk,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
6472,15,2025-05-03,Moscow,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6473,65,2025-03-15,Moscow,Monitor,LG UltraWide,34990,1,5,SBP,33240.5
6474,155,2025-05-30,Voronezh,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
6475,132,2025-02-12,Moscow,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
6476,129,2025-04-26,Moscow,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6477,379,2025-03-13,Yekaterinburg,Monitor,LG UltraWide,34990,1,10,Card,31491.0
6478,42,2025-12-20,Saint Petersburg,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6479,299,2025-02-20,Ufa,Headphones,Sony WH-1000XM5,32990,1,0,SBP,32990.0
6480,15,2025-03-09,Moscow,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6481,276,2025-08-26,Kazan,Headphones,JBL Tune,4990,1,0,Card,4990.0
6482,482,2025-05-04,Novosibirsk,Monitor,LG UltraWide,34990,1,0,Cash,34990.0
6483,150,2025-07-15,Moscow,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6484,487,2025-01-03,Moscow,Headphones,AirPods Pro,24990,1,0,SBP,24990.0
6485,86,2025-01-17,Saint Petersburg,Laptop,MacBook Air M3,139990,1,0,SBP,139990.0
6486,139,2025-10-28,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6487,127,2025-07-03,Yekaterinburg,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6488,126,2025-08-03,Saint Petersburg,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
6489,315,2025-05-03,Yekaterinburg,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6490,461,2025-11-13,Moscow,Laptop,MacBook Air M3,139990,1,25,Card,104992.5
6491,316,2025-02-13,Novosibirsk,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6492,334,2025-11-27,Moscow,Smartphone,iPhone 15,89990,1,15,Card,76491.5
6493,464,2025-11-28,Kazan,Laptop,ASUS VivoBook,64990,1,25,Card,48742.5
6494,97,2025-03-16,Kazan,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
6495,341,2025-12-13,Saint Petersburg,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
6496,2,2025-07-08,Voronezh,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
6497,237,2025-08-19,Moscow,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6498,246,2025-05-27,Perm,Tablet,Xiaomi Pad 6,34990,1,5,SBP,33240.5
6499,216,2025-04-22,Moscow,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6500,1,2025-07-17,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
6501,180,2025-10-01,Moscow,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6502,283,2025-07-12,Saint Petersburg,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
6503,145,2025-05-06,Moscow,Headphones,Sony WH-1000XM5,32990,1,0,SBP,32990.0
6504,166,2025-06-30,Yekaterinburg,Laptop,MacBook Air M3,139990,1,0,SBP,139990.0
6505,389,2025-12-10,Novosibirsk,Headphones,Sony WH-1000XM5,32990,2,10,Cash,59382.0
6506,328,2025-12-31,Ufa,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6507,312,2025-12-04,Moscow,Headphones,Sony WH-1000XM5,32990,2,0,Card,65980.0
6508,465,2025-10-22,Voronezh,Smartphone,Xiaomi 14,54990,1,0,SBP,54990.0
6509,22,2025-11-28,Moscow,Laptop,ASUS VivoBook,64990,1,25,Card,48742.5
6510,142,2025-07-28,Moscow,Monitor,Samsung Odyssey,45990,1,0,SBP,45990.0
6511,108,2025-11-16,Novosibirsk,Smartphone,iPhone 15,89990,1,15,Card,76491.5
6512,114,2025-02-05,Yekaterinburg,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6513,286,2025-11-17,Moscow,Headphones,JBL Tune,4990,2,10,Card,8982.0
6514,483,2025-09-02,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
6515,175,2025-05-06,Ufa,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6516,219,2025-09-06,Ufa,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
6517,342,2025-02-06,Saint Petersburg,Smartwatch,Apple Watch,49990,1,10,SBP,44991.0
6518,249,2025-09-22,Voronezh,Tablet,iPad Air,69990,1,5,Card,66490.5
6519,20,2025-07-08,Moscow,Headphones,AirPods Pro,24990,1,10,Card,22491.0
6520,361,2025-05-27,Saint Petersburg,Smartwatch,Apple Watch,49990,1,5,Card,47490.5
6521,127,2025-01-21,Yekaterinburg,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6522,144,2025-06-22,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6523,110,2025-10-03,Moscow,Monitor,LG UltraWide,34990,1,0,Cash,34990.0
6524,338,2025-12-26,Novosibirsk,Tablet,iPad Air,69990,1,0,Card,69990.0
6525,187,2025-05-13,Yekaterinburg,Headphones,AirPods Pro,24990,1,10,Card,22491.0
6526,274,2025-04-17,Perm,Smartphone,Xiaomi 14,54990,1,10,SBP,49491.0
6527,417,2025-10-02,Moscow,Tablet,iPad Air,69990,1,5,Card,66490.5
6528,167,2025-12-04,Saint Petersburg,Headphones,JBL Tune,4990,1,10,Card,4491.0
6529,250,2025-10-19,Samara,Smartphone,Samsung Galaxy S24,74990,1,5,SBP,71240.5
6530,459,2025-09-26,Moscow,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6531,35,2025-05-21,Voronezh,Monitor,Samsung Odyssey,45990,1,0,SBP,45990.0
6532,496,2025-06-30,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
6533,348,2025-04-05,Moscow,Headphones,AirPods Pro,24990,2,0,Cash,49980.0
6534,23,2025-07-08,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
6535,34,2025-05-24,Perm,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
6536,266,2025-05-08,Novosibirsk,Headphones,Sony WH-1000XM5,32990,1,10,Card,29691.0
6537,300,2025-07-17,Moscow,Monitor,LG UltraWide,34990,1,10,Cash,31491.0
6538,486,2025-05-14,Perm,Headphones,JBL Tune,4990,2,5,Card,9481.0
6539,370,2025-03-23,Moscow,Smartphone,Xiaomi 14,54990,1,5,SBP,52240.5
6540,132,2025-10-23,Moscow,Laptop,Lenovo IdeaPad,69990,1,5,SBP,66490.5
6541,123,2025-01-12,Saint Petersburg,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
6542,433,2025-06-11,Ufa,Smartphone,iPhone 15,89990,1,10,Card,80991.0
6543,103,2025-10-18,Saint Petersburg,Headphones,AirPods Pro,24990,1,10,Card,22491.0
6544,165,2025-06-20,Moscow,Smartwatch,Apple Watch,49990,1,0,SBP,49990.0
6545,238,2025-01-28,Moscow,Smartwatch,Apple Watch,49990,2,0,SBP,99980.0
6546,90,2025-08-02,Saint Petersburg,Tablet,iPad Air,69990,1,10,Card,62991.0
6547,228,2025-04-29,Saint Petersburg,Tablet,iPad Air,69990,1,5,Card,66490.5
6548,158,2025-11-11,Yekaterinburg,Headphones,Sony WH-1000XM5,32990,1,20,SBP,26392.0
6549,117,2025-05-18,Yekaterinburg,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
6550,358,2025-02-26,Kazan,Laptop,Lenovo IdeaPad,69990,1,10,SBP,62991.0
6551,177,2025-12-03,Novosibirsk,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
6552,186,2025-04-11,Ufa,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
6553,240,2025-12-20,Moscow,Smartwatch,Galaxy Watch,32990,1,5,Cash,31340.5
6554,188,2025-09-10,Kazan,Tablet,iPad Air,69990,1,10,SBP,62991.0
6555,31,2025-03-12,Ufa,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
6556,195,2025-05-30,Saint Petersburg,Tablet,iPad Air,69990,1,0,Card,69990.0
6557,442,2025-04-15,Voronezh,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6558,162,2025-08-20,Ufa,Headphones,JBL Tune,4990,1,0,Card,4990.0
6559,94,2025-11-27,Kazan,Tablet,iPad Air,69990,1,15,Card,59491.5
6560,351,2025-10-18,Kazan,Tablet,iPad Air,69990,1,5,Card,66490.5
6561,225,2025-07-22,Moscow,Headphones,Sony WH-1000XM5,32990,2,10,Card,59382.0
6562,448,2025-04-11,Novosibirsk,Headphones,AirPods Pro,24990,1,0,SBP,24990.0
6563,424,2025-09-24,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6564,315,2025-03-12,Yekaterinburg,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
6565,376,2025-01-26,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,5,Card,31340.5
6566,416,2025-05-10,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6567,349,2025-04-19,Saint Petersburg,Headphones,AirPods Pro,24990,2,10,Card,44982.0
6568,303,2025-09-18,Kazan,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
6569,500,2025-11-23,Voronezh,Smartphone,Samsung Galaxy S24,74990,1,15,Card,63741.5
6570,395,2025-06-21,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,5,SBP,43690.5
6571,63,2025-05-27,Yekaterinburg,Smartwatch,Galaxy Watch,32990,2,0,Card,65980.0
6572,77,2025-07-09,Yekaterinburg,Smartwatch,Galaxy Watch,32990,2,5,Card,62681.0
6573,327,2025-01-27,Kazan,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
6574,33,2025-11-15,Moscow,Laptop,ASUS VivoBook,64990,1,10,SBP,58491.0
6575,369,2025-04-21,Moscow,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
6576,317,2025-01-01,Saint Petersburg,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
6577,216,2025-05-30,Moscow,Headphones,AirPods Pro,24990,1,10,Card,22491.0
6578,184,2025-09-29,Samara,Tablet,iPad Air,69990,1,0,Card,69990.0
6579,127,2025-01-25,Yekaterinburg,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6580,288,2025-11-23,Kazan,Smartphone,Samsung Galaxy S24,74990,1,10,Card,67491.0
6581,306,2025-05-20,Voronezh,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6582,6,2025-07-17,Moscow,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
6583,357,2025-06-19,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6584,472,2025-11-27,Voronezh,Laptop,MacBook Air M3,139990,1,25,Card,104992.5
6585,73,2025-06-13,Moscow,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
6586,280,2025-11-16,Yekaterinburg,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
6587,395,2025-07-26,Saint Petersburg,Headphones,JBL Tune,4990,1,10,Card,4491.0
6588,53,2025-02-26,Perm,Headphones,Sony WH-1000XM5,32990,2,5,Card,62681.0
6589,345,2025-11-08,Saint Petersburg,Smartphone,iPhone 15,89990,1,15,SBP,76491.5
6590,219,2025-12-03,Ufa,Smartphone,Samsung Galaxy S24,74990,1,10,SBP,67491.0
6591,384,2025-09-27,Samara,Tablet,iPad Air,69990,1,0,Card,69990.0
6592,96,2025-02-22,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6593,442,2025-07-19,Voronezh,Headphones,AirPods Pro,24990,2,0,Card,49980.0
6594,66,2025-10-20,Kazan,Headphones,Sony WH-1000XM5,32990,2,10,Card,59382.0
6595,144,2025-12-31,Saint Petersburg,Headphones,JBL Tune,4990,1,0,Card,4990.0
6596,244,2025-02-03,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,1,5,Cash,31340.5
6597,19,2025-06-20,Saint Petersburg,Headphones,JBL Tune,4990,1,5,Card,4740.5
6598,235,2025-07-02,Moscow,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6599,338,2025-08-05,Novosibirsk,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
6600,303,2025-10-07,Kazan,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
6601,268,2025-05-03,Novosibirsk,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6602,364,2025-07-18,Kazan,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6603,127,2025-12-25,Yekaterinburg,Headphones,Sony WH-1000XM5,32990,1,0,Card,32990.0
6604,342,2025-06-19,Saint Petersburg,Headphones,JBL Tune,4990,1,10,Card,4491.0
6605,313,2025-09-06,Moscow,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6606,92,2025-04-14,Novosibirsk,Smartphone,iPhone 15,89990,1,0,SBP,89990.0
6607,81,2025-06-24,Samara,Laptop,MacBook Air M3,139990,1,0,SBP,139990.0
6608,394,2025-08-25,Yekaterinburg,Smartphone,Xiaomi 14,54990,1,10,SBP,49491.0
6609,162,2025-08-09,Ufa,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6610,178,2025-02-05,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,5,SBP,43690.5
6611,173,2025-12-30,Kazan,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6612,100,2025-09-23,Moscow,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
6613,131,2025-05-03,Saint Petersburg,Smartphone,iPhone 15,89990,1,10,SBP,80991.0
6614,395,2025-01-04,Saint Petersburg,Headphones,JBL Tune,4990,2,0,Cash,9980.0
6615,360,2025-01-05,Kazan,Monitor,Samsung Odyssey,45990,1,10,SBP,41391.0
6616,85,2025-04-25,Saint Petersburg,Headphones,JBL Tune,4990,1,10,SBP,4491.0
6617,388,2025-08-29,Moscow,Headphones,Sony WH-1000XM5,32990,1,0,Cash,32990.0
6618,447,2025-09-14,Voronezh,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
6619,69,2025-12-21,Moscow,Tablet,iPad Air,69990,1,10,Card,62991.0
6620,118,2025-07-19,Moscow,Laptop,MacBook Air M3,139990,1,0,SBP,139990.0
6621,103,2025-02-01,Saint Petersburg,Smartphone,iPhone 15,89990,1,10,SBP,80991.0
6622,349,2025-03-16,Saint Petersburg,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
6623,2,2025-05-23,Voronezh,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6624,211,2025-05-29,Kazan,Headphones,Sony WH-1000XM5,32990,1,0,Card,32990.0
6625,78,2025-12-04,Moscow,Headphones,Sony WH-1000XM5,32990,2,10,Card,59382.0
6626,152,2025-11-13,Moscow,Smartwatch,Apple Watch,49990,2,10,SBP,89982.0
6627,353,2025-10-26,Ufa,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
6628,68,2025-07-06,Yekaterinburg,Tablet,iPad Air,69990,1,10,Card,62991.0
6629,486,2025-07-24,Perm,Headphones,AirPods Pro,24990,2,10,Card,44982.0
6630,341,2025-11-07,Saint Petersburg,Monitor,LG UltraWide,34990,1,25,Card,26242.5
6631,80,2025-05-01,Moscow,Laptop,MacBook Air M3,139990,1,5,SBP,132990.5
6632,71,2025-01-09,Yekaterinburg,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6633,400,2025-05-25,Novosibirsk,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
6634,441,2025-07-06,Moscow,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
6635,32,2025-12-22,Moscow,Smartphone,Xiaomi 14,54990,1,0,SBP,54990.0
6636,482,2025-10-24,Novosibirsk,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
6637,43,2025-11-16,Moscow,Tablet,iPad Air,69990,1,10,Card,62991.0
6638,162,2025-07-05,Ufa,Tablet,iPad Air,69990,1,5,Card,66490.5
6639,105,2025-05-05,Perm,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6640,242,2025-11-24,Voronezh,Monitor,LG UltraWide,34990,1,10,Card,31491.0
6641,54,2025-06-18,Samara,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6642,63,2025-07-23,Yekaterinburg,Tablet,iPad Air,69990,1,0,Card,69990.0
6643,229,2025-01-16,Samara,Headphones,JBL Tune,4990,1,0,Card,4990.0
6644,385,2025-10-14,Novosibirsk,Monitor,LG UltraWide,34990,1,0,SBP,34990.0
6645,130,2025-08-28,Kazan,Smartwatch,Galaxy Watch,32990,1,10,Cash,29691.0
6646,288,2025-04-15,Kazan,Laptop,MacBook Air M3,139990,1,5,Card,132990.5
6647,18,2025-09-14,Kazan,Tablet,iPad Air,69990,1,0,Card,69990.0
6648,201,2025-02-15,Ufa,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6649,102,2025-10-20,Ufa,Headphones,AirPods Pro,24990,2,0,SBP,49980.0
6650,474,2025-07-16,Samara,Laptop,MacBook Air M3,139990,1,10,Cash,125991.0
6651,236,2025-07-18,Novosibirsk,Smartwatch,Apple Watch,49990,1,0,SBP,49990.0
6652,254,2025-01-12,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,0,Cash,32990.0
6653,435,2025-09-11,Moscow,Tablet,iPad Air,69990,1,0,SBP,69990.0
6654,483,2025-07-28,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,SBP,24990.0
6655,129,2025-03-14,Moscow,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
6656,110,2025-05-16,Moscow,Smartwatch,Apple Watch,49990,1,10,SBP,44991.0
6657,6,2025-05-29,Moscow,Smartphone,iPhone 15,89990,1,0,SBP,89990.0
6658,184,2025-12-19,Samara,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
6659,419,2025-12-07,Ufa,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6660,357,2025-07-13,Moscow,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6661,291,2025-10-29,Moscow,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6662,78,2025-03-15,Moscow,Headphones,Sony WH-1000XM5,32990,1,10,Cash,29691.0
6663,359,2025-04-14,Perm,Tablet,iPad Air,69990,1,0,SBP,69990.0
6664,72,2025-12-23,Moscow,Tablet,iPad Air,69990,1,0,Cash,69990.0
6665,234,2025-06-13,Saint Petersburg,Smartwatch,Galaxy Watch,32990,2,0,Card,65980.0
6666,162,2025-12-31,Ufa,Tablet,Xiaomi Pad 6,34990,1,0,SBP,34990.0
6667,41,2025-02-15,Moscow,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
6668,84,2025-10-29,Moscow,Smartphone,iPhone 15,89990,1,0,Card,89990.0
6669,471,2025-08-16,Moscow,Headphones,JBL Tune,4990,1,0,SBP,4990.0
6670,337,2025-06-08,Samara,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
6671,7,2025-04-29,Moscow,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
6672,281,2025-10-06,Samara,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
6673,12,2025-04-28,Voronezh,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6674,61,2025-11-21,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,2,25,Card,49485.0
6675,218,2025-08-02,Novosibirsk,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6676,105,2025-02-12,Perm,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
6677,475,2025-08-08,Kazan,Headphones,JBL Tune,4990,1,5,Cash,4740.5
6678,15,2025-10-20,Moscow,Laptop,Lenovo IdeaPad,69990,1,10,SBP,62991.0
6679,458,2025-05-12,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,10,SBP,31491.0
6680,457,2025-06-27,Moscow,Smartwatch,Galaxy Watch,32990,1,0,Cash,32990.0
6681,213,2025-02-15,Ufa,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6682,417,2025-04-19,Moscow,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6683,248,2025-11-10,Voronezh,Headphones,AirPods Pro,24990,2,15,SBP,42483.0
6684,418,2025-11-13,Saint Petersburg,Headphones,JBL Tune,4990,1,15,Card,4241.5
6685,456,2025-10-27,Saint Petersburg,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
6686,116,2025-08-05,Samara,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6687,370,2025-07-28,Moscow,Tablet,iPad Air,69990,1,5,Card,66490.5
6688,349,2025-02-23,Saint Petersburg,Headphones,AirPods Pro,24990,2,10,Card,44982.0
6689,235,2025-02-20,Moscow,Headphones,JBL Tune,4990,2,10,Card,8982.0
6690,19,2025-03-06,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6691,311,2025-05-01,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6692,37,2025-12-02,Saint Petersburg,Headphones,AirPods Pro,24990,1,10,Cash,22491.0
6693,132,2025-03-30,Moscow,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6694,358,2025-08-10,Kazan,Headphones,AirPods Pro,24990,2,0,Card,49980.0
6695,46,2025-12-19,Ufa,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
6696,242,2025-02-13,Voronezh,Headphones,AirPods Pro,24990,1,0,Card,24990.0
6697,112,2025-11-25,Moscow,Monitor,LG UltraWide,34990,1,10,Card,31491.0
6698,362,2025-10-25,Ufa,Monitor,LG UltraWide,34990,1,0,SBP,34990.0
6699,445,2025-10-17,Yekaterinburg,Headphones,JBL Tune,4990,1,0,Card,4990.0
6700,170,2025-11-15,Kazan,Headphones,Sony WH-1000XM5,32990,2,25,Card,49485.0
6701,421,2025-06-15,Yekaterinburg,Monitor,LG UltraWide,34990,1,10,Card,31491.0
6702,290,2025-01-13,Kazan,Headphones,JBL Tune,4990,1,5,Cash,4740.5
6703,456,2025-09-30,Saint Petersburg,Smartphone,iPhone 15,89990,1,5,Card,85490.5
6704,66,2025-02-07,Kazan,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
6705,188,2025-02-25,Kazan,Smartwatch,Galaxy Watch,32990,2,5,Card,62681.0
6706,100,2025-10-26,Moscow,Laptop,MacBook Air M3,139990,1,0,Cash,139990.0
6707,13,2025-03-13,Yekaterinburg,Monitor,LG UltraWide,34990,1,5,Cash,33240.5
6708,8,2025-06-29,Samara,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
6709,272,2025-08-14,Yekaterinburg,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
6710,341,2025-06-07,Saint Petersburg,Headphones,JBL Tune,4990,2,0,Card,9980.0
6711,496,2025-11-30,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
6712,208,2025-11-05,Ufa,Smartphone,Xiaomi 14,54990,1,20,Card,43992.0
6713,69,2025-12-27,Moscow,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
6714,400,2025-08-17,Novosibirsk,Headphones,JBL Tune,4990,2,5,SBP,9481.0
6715,491,2025-01-26,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,0,SBP,45990.0
6716,65,2025-03-14,Moscow,Monitor,LG UltraWide,34990,1,0,Card,34990.0
6717,282,2025-02-22,Saint Petersburg,Tablet,iPad Air,69990,1,0,Card,69990.0
6718,91,2025-01-07,Moscow,Smartphone,Samsung Galaxy S24,74990,1,10,SBP,67491.0
6719,134,2025-01-19,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,1,0,Card,32990.0
6720,220,2025-01-12,Samara,Headphones,AirPods Pro,24990,1,0,Cash,24990.0
6721,358,2025-03-24,Kazan,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
6722,32,2025-04-18,Moscow,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
6723,51,2025-01-22,Voronezh,Smartphone,iPhone 15,89990,1,10,Card,80991.0
6724,291,2025-01-11,Moscow,Smartphone,Xiaomi 14,54990,1,5,SBP,52240.5
6725,498,2025-07-17,Moscow,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
6726,25,2025-12-26,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,10,Card,31491.0
6727,72,2025-08-29,Moscow,Tablet,Xiaomi Pad 6,34990,1,5,Cash,33240.5
6728,107,2025-12-24,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,5,Card,33240.5
6729,143,2025-12-20,Saint Petersburg,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
6730,62,2025-12-06,Moscow,Monitor,LG UltraWide,34990,1,5,Cash,33240.5
6731,147,2025-12-14,Ufa,Tablet,Xiaomi Pad 6,34990,1,10,Card,31491.0
6732,20,2025-07-14,Moscow,Headphones,JBL Tune,4990,2,0,Card,9980.0
6733,46,2025-06-05,Ufa,Laptop,Lenovo IdeaPad,69990,1,5,Card,66490.5
6734,16,2025-06-19,Moscow,Tablet,iPad Air,69990,1,0,Card,69990.0
